generator,grid,rep,size,member,recipe,n_cold,n_starts,ref_loglik,prefix_loglik,gap,miss,heldout,ref_heldout,heldout_change,n_heldout_trials,seconds_strong,seconds_pipeline,n_archived
M2B,{},2,inner,M3V,+8 mixed,4,12,-7232.588263,-7232.588263,0.0,0,-2656.0603764693165,-2656.0603764693165,0.0,2352,9.6,0.8,84
M2B,{},2,inner,M3V,+8 @0.25 (seed B),4,12,-7232.588263,-7232.588263,0.0,0,-2656.0603764693165,-2656.0603764693165,0.0,2352,9.6,0.8,84
M2B,{},2,inner,M3V,+16 @0.50,4,20,-7232.588263,-7232.588263,0.0,0,-2656.0603764693165,-2656.0603764693165,0.0,2352,9.6,0.8,84
M2B,{},2,inner,M3V,+16 mixed,4,20,-7232.588263,-7232.588263,0.0,0,-2656.0603764693165,-2656.0603764693165,0.0,2352,9.6,0.8,84
M2B,{},2,inner,M3V,+16 @0.25 (seed B),4,20,-7232.588263,-7232.588263,0.0,0,-2656.0603764693165,-2656.0603764693165,0.0,2352,9.6,0.8,84
M2B,{},2,inner,M3L,cold only,4,4,-7345.676559,-7355.790578,10.114018999999644,1,-2700.6176746140745,-2694.5889372122533,0.0025632386912505176,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+8 @0.25,4,12,-7345.676559,-7355.790578,10.114018999999644,1,-2700.6176746140745,-2694.5889372122533,0.0025632386912505176,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+16 @0.25,4,20,-7345.676559,-7355.790577,10.114017999999305,1,-2700.617771021595,-2694.5889372122533,0.0025632796808426465,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+32 @0.25,4,36,-7345.676559,-7355.790577,10.114017999999305,1,-2700.617771021595,-2694.5889372122533,0.0025632796808426465,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+64 @0.25,4,68,-7345.676559,-7345.676559,0.0,0,-2694.5889372122533,-2694.5889372122533,0.0,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+8 @0.50,4,12,-7345.676559,-7355.790578,10.114018999999644,1,-2700.6176746140745,-2694.5889372122533,0.0025632386912505176,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+8 mixed,4,12,-7345.676559,-7355.790578,10.114018999999644,1,-2700.6176746140745,-2694.5889372122533,0.0025632386912505176,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+8 @0.25 (seed B),4,12,-7345.676559,-7355.790577,10.114017999999305,1,-2700.6181425791883,-2694.5889372122533,0.00256343765600978,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+16 @0.50,4,20,-7345.676559,-7355.790578,10.114018999999644,1,-2700.6176746140745,-2694.5889372122533,0.0025632386912505176,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+16 mixed,4,20,-7345.676559,-7355.790578,10.114018999999644,1,-2700.6176746140745,-2694.5889372122533,0.0025632386912505176,2352,13.7,1.1,84
M2B,{},2,inner,M3L,+16 @0.25 (seed B),4,20,-7345.676559,-7355.790577,10.114017999999305,1,-2700.6181425791883,-2694.5889372122533,0.00256343765600978,2352,13.7,1.1,84
M2B,{},3,outer,M2B,cold only,8,8,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+8 @0.25,8,16,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+16 @0.25,8,24,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+32 @0.25,8,40,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+64 @0.25,8,72,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+8 @0.50,8,16,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+8 mixed,8,16,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+8 @0.25 (seed B),8,16,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+16 @0.50,8,24,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+16 mixed,8,24,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2B,+16 @0.25 (seed B),8,24,-9818.012673,-9818.012673,0.0,0,-2295.684689747217,-2295.684689747217,0.0,2016,3.0,0.3,88
M2B,{},3,outer,M2H,cold only,8,8,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+8 @0.25,8,16,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+16 @0.25,8,24,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+32 @0.25,8,40,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+64 @0.25,8,72,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+8 @0.50,8,16,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+8 mixed,8,16,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+8 @0.25 (seed B),8,16,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+16 @0.50,8,24,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+16 mixed,8,24,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2H,+16 @0.25 (seed B),8,24,-9815.496855,-9815.496855,0.0,0,-2297.0600689136954,-2297.0600689136954,0.0,2016,948.0,82.6,88
M2B,{},3,outer,M2S,cold only,8,8,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+8 @0.25,8,16,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+16 @0.25,8,24,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+32 @0.25,8,40,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+64 @0.25,8,72,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+8 @0.50,8,16,-9817.997446,-9817.997446,0.0,0,-2295.81779080408,-2295.81779080408,0.0,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+8 mixed,8,16,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+8 @0.25 (seed B),8,16,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+16 @0.50,8,24,-9817.997446,-9817.997446,0.0,0,-2295.81779080408,-2295.81779080408,0.0,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+16 mixed,8,24,-9817.997446,-9817.997446,0.0,0,-2295.81779080408,-2295.81779080408,0.0,2016,568.2,53.4,88
M2B,{},3,outer,M2S,+16 @0.25 (seed B),8,24,-9817.997446,-9817.997447,1.0000003385357559e-06,0,-2295.81769357712,-2295.81779080408,-4.822765870610763e-08,2016,568.2,53.4,88
M2B,{},3,outer,M2K,cold only,8,8,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+8 @0.25,8,16,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+16 @0.25,8,24,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+32 @0.25,8,40,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+64 @0.25,8,72,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+8 @0.50,8,16,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+8 mixed,8,16,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+8 @0.25 (seed B),8,16,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+16 @0.50,8,24,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+16 mixed,8,24,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M2K,+16 @0.25 (seed B),8,24,-9817.704664,-9817.704664,0.0,0,-2295.9688618133832,-2295.9688618133832,0.0,2016,17.3,1.5,88
M2B,{},3,outer,M3,cold only,8,8,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+8 @0.25,8,16,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+16 @0.25,8,24,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+32 @0.25,8,40,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+64 @0.25,8,72,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+8 @0.50,8,16,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+8 mixed,8,16,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+8 @0.25 (seed B),8,16,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+16 @0.50,8,24,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+16 mixed,8,24,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3,+16 @0.25 (seed B),8,24,-10066.190829,-10066.190829,0.0,0,-2353.530062979165,-2353.530062979165,0.0,2016,28.2,2.7,88
M2B,{},3,outer,M3H,cold only,8,8,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+8 @0.25,8,16,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+16 @0.25,8,24,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+32 @0.25,8,40,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+64 @0.25,8,72,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+8 @0.50,8,16,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+8 mixed,8,16,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+8 @0.25 (seed B),8,16,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+16 @0.50,8,24,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+16 mixed,8,24,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3H,+16 @0.25 (seed B),8,24,-10148.909471,-10148.909471,0.0,0,-2378.7582697957787,-2378.7582697957787,0.0,2016,2868.0,296.0,88
M2B,{},3,outer,M3V,cold only,8,8,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+8 @0.25,8,16,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+16 @0.25,8,24,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+32 @0.25,8,40,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+64 @0.25,8,72,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+8 @0.50,8,16,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+8 mixed,8,16,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+8 @0.25 (seed B),8,16,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+16 @0.50,8,24,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+16 mixed,8,24,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3V,+16 @0.25 (seed B),8,24,-9961.981121,-9961.981121,0.0,0,-2332.7667071438036,-2332.7667071438036,0.0,2016,12.4,1.3,88
M2B,{},3,outer,M3L,cold only,8,8,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+8 @0.25,8,16,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+16 @0.25,8,24,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+32 @0.25,8,40,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+64 @0.25,8,72,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+8 @0.50,8,16,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+8 mixed,8,16,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+8 @0.25 (seed B),8,16,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+16 @0.50,8,24,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+16 mixed,8,24,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,outer,M3L,+16 @0.25 (seed B),8,24,-10149.717025,-10149.717025,0.0,0,-2377.8733384189154,-2377.8733384189154,0.0,2016,17.1,1.5,88
M2B,{},3,inner,M2B,cold only,4,4,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+8 @0.25,4,12,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+16 @0.25,4,20,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+32 @0.25,4,36,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+64 @0.25,4,68,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+8 @0.50,4,12,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+8 mixed,4,12,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+8 @0.25 (seed B),4,12,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+16 @0.50,4,20,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+16 mixed,4,20,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2B,+16 @0.25 (seed B),4,20,-7191.26548,-7191.26548,0.0,0,-2627.788200262388,-2627.788200262388,0.0,2352,2.6,0.1,84
M2B,{},3,inner,M2H,cold only,4,4,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+8 @0.25,4,12,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+16 @0.25,4,20,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+32 @0.25,4,36,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+64 @0.25,4,68,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+8 @0.50,4,12,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+8 mixed,4,12,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+8 @0.25 (seed B),4,12,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+16 @0.50,4,20,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+16 mixed,4,20,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2H,+16 @0.25 (seed B),4,20,-7188.550341,-7188.550341,0.0,0,-2628.0785094690436,-2628.0785094690436,0.0,2352,666.5,27.2,84
M2B,{},3,inner,M2S,cold only,4,4,-7191.26548,-7191.265481,1.0000003385357559e-06,0,-2627.7881946662305,-2627.788178614948,6.824524969327403e-09,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+8 @0.25,4,12,-7191.26548,-7191.265481,1.0000003385357559e-06,0,-2627.7881946662305,-2627.788178614948,6.824524969327403e-09,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+16 @0.25,4,20,-7191.26548,-7191.26548,0.0,0,-2627.788178614948,-2627.788178614948,0.0,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+32 @0.25,4,36,-7191.26548,-7191.26548,0.0,0,-2627.788178614948,-2627.788178614948,0.0,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+64 @0.25,4,68,-7191.26548,-7191.26548,0.0,0,-2627.788178614948,-2627.788178614948,0.0,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+8 @0.50,4,12,-7191.26548,-7191.265481,1.0000003385357559e-06,0,-2627.7881946662305,-2627.788178614948,6.824524969327403e-09,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+8 mixed,4,12,-7191.26548,-7191.265481,1.0000003385357559e-06,0,-2627.7881946662305,-2627.788178614948,6.824524969327403e-09,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+8 @0.25 (seed B),4,12,-7191.26548,-7191.26548,0.0,0,-2627.7882273953787,-2627.788178614948,2.0739979130926907e-08,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+16 @0.50,4,20,-7191.26548,-7191.265481,1.0000003385357559e-06,0,-2627.7881946662305,-2627.788178614948,6.824524969327403e-09,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+16 mixed,4,20,-7191.26548,-7191.265481,1.0000003385357559e-06,0,-2627.7881946662305,-2627.788178614948,6.824524969327403e-09,2352,461.2,21.6,84
M2B,{},3,inner,M2S,+16 @0.25 (seed B),4,20,-7191.26548,-7191.26548,0.0,0,-2627.7882273953787,-2627.788178614948,2.0739979130926907e-08,2352,461.2,21.6,84
M2B,{},3,inner,M2K,cold only,4,4,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+8 @0.25,4,12,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+16 @0.25,4,20,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+32 @0.25,4,36,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+64 @0.25,4,68,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+8 @0.50,4,12,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+8 mixed,4,12,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+8 @0.25 (seed B),4,12,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+16 @0.50,4,20,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+16 mixed,4,20,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M2K,+16 @0.25 (seed B),4,20,-7191.193252,-7191.193252,0.0,0,-2627.9559376685283,-2627.9559376685283,0.0,2352,12.9,0.6,84
M2B,{},3,inner,M3,cold only,4,4,-7359.093614,-7359.094285,0.0006709999997838167,0,-2707.4910771100945,-2707.4885586233995,1.0707851594188036e-06,2352,18.0,0.9,84
M2B,{},3,inner,M3,+8 @0.25,4,12,-7359.093614,-7359.093959,0.00034499999947001925,0,-2707.4897867232994,-2707.4885586233995,5.221513179805981e-07,2352,18.0,0.9,84
M2B,{},3,inner,M3,+16 @0.25,4,20,-7359.093614,-7359.093959,0.00034499999947001925,0,-2707.4897867232994,-2707.4885586233995,5.221513179805981e-07,2352,18.0,0.9,84
M2B,{},3,inner,M3,+32 @0.25,4,36,-7359.093614,-7359.093767,0.00015299999995477265,0,-2707.4910319365713,-2707.4885586233995,1.0515787294968882e-06,2352,18.0,0.9,84
M2B,{},3,inner,M3,+64 @0.25,4,68,-7359.093614,-7359.093614,0.0,0,-2707.4885586233995,-2707.4885586233995,0.0,2352,18.0,0.9,84
M2B,{},3,inner,M3,+8 @0.50,4,12,-7359.093614,-7359.094087,0.000473000000056345,0,-2707.489549705064,-2707.4885586233995,4.213782586412228e-07,2352,18.0,0.9,84
M2B,{},3,inner,M3,+8 mixed,4,12,-7359.093614,-7359.094087,0.000473000000056345,0,-2707.489549705064,-2707.4885586233995,4.213782586412228e-07,2352,18.0,0.9,84
M2B,{},3,inner,M3,+8 @0.25 (seed B),4,12,-7359.093614,-7359.093767,0.00015299999995477265,0,-2707.4910319365713,-2707.4885586233995,1.0515787294968882e-06,2352,18.0,0.9,84
M2B,{},3,inner,M3,+16 @0.50,4,20,-7359.093614,-7359.09366,4.600000011123484e-05,0,-2707.4903037979734,-2707.4885586233995,7.419959923036189e-07,2352,18.0,0.9,84
M2B,{},3,inner,M3,+16 mixed,4,20,-7359.093614,-7359.093959,0.00034499999947001925,0,-2707.4897867232994,-2707.4885586233995,5.221513179805981e-07,2352,18.0,0.9,84
M2B,{},3,inner,M3,+16 @0.25 (seed B),4,20,-7359.093614,-7359.093767,0.00015299999995477265,0,-2707.4910319365713,-2707.4885586233995,1.0515787294968882e-06,2352,18.0,0.9,84
M2B,{},3,inner,M3H,cold only,4,4,-7416.711226,-7416.711227,9.99999429041054e-07,0,-2733.736707138159,-2733.7359017321214,3.4243453982600507e-07,2352,1997.0,96.4,84
